,Index,Subject,Birth year,Record,Link,FileLink,Context,Word,Dissimilation,Num,pos
671,15167,гвп1949,1949,20130704c-lpp,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3239955-3240802.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3239955-3240802.wav, #Кто# куда.,кто,no,0.0,3240378.5
672,15173,гвп1949,1949,20130704c-lpp,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3241906-3244022.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3241906-3244022.wav,А потом уже #кто# куда идет.,кто,no,0.0,3242964.0
673,14574,гвп1949,1949,20130704c-lpp,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-2974734-2977274.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-2974734-2977274.wav,"Теперь четыре тракториста, и #никто# и не надо.",никто, no,0.0,2976004.0
674,15018,гвп1949,1949,20130704c-lpp,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3174199-3175673.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3174199-3175673.wav, #Никто# нас не возил.,нихто,yes,1.0,3174936.0
675,15023,гвп1949,1949,20130704c-lpp,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3176669-3177824.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3176669-3177824.wav, #Никто# .,нихто,yes,1.0,3177246.5
676,15870,гвп1949,1949,20130704c-lpp,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3613922-3615104.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130704c-lpp-3613922-3615104.wav,Нас ведь #никто# не возил.,нихто,yes,1.0,3614513.0
677,382138,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-1654668-1659116.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-1654668-1659116.wav,"Ой, блин... А! А #кто# у вас блине = блины - то пекет, нет?",хто,yes,1.0,1656892.0
678,382295,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-1689918-1694475.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-1689918-1694475.wav,Хочешь - овсянки. Печка - то у вас... Плитка или печка? Или #кто# ?,кто,no,0.0,1692196.5
679,384241,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-2301831-2306264.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-2301831-2306264.wav,"Он уж знает #кто# ... Не надо спрашивать, кто идет там рыбачить.",хто,yes,1.0,2304047.5
680,384249,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-2301831-2306264.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-2301831-2306264.wav,"Он уж знает кто... Не надо спрашивать, #кто# идет там рыбачить.",хто,yes,1.0,2304047.5
681,389249,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-3808551-3813486.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-3808551-3813486.wav,"Ну и #кто# и... У кого машина есть, там дак, кто на машинах, кто как, в общем.",хто,yes,1.0,3811018.5
682,389262,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-3808551-3813486.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-3808551-3813486.wav,"Ну и кто и... У кого машина есть, там дак, #кто# на машинах, кто как, в общем.",хто,yes,1.0,3811018.5
683,389266,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-3808551-3813486.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-3808551-3813486.wav,"Ну и кто и... У кого машина есть, там дак, кто на машинах, #кто# как, в общем.",хто,yes,1.0,3811018.5
684,389900,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4031762-4035112.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4031762-4035112.wav,"Я только по телевизору смотрю вот этих, #кто# любители, дак.",хто,yes,1.0,4033437.0
685,390036,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4075701-4081216.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4075701-4081216.wav,"В техникум пришли, тоже пятый класс: #кто# немцы - то немецкий учит, кто английский.",хто,yes,1.0,4078458.5
686,390043,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4075701-4081216.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4075701-4081216.wav,"В техникум пришли, тоже пятый класс: кто немцы - то немецкий учит, #кто# английский.",хто,yes,1.0,4078458.5
687,390046,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4081216-4087369.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4081216-4087369.wav," #Кто# немецкий учил с пятого класса, тех... А учительница - то одна в техникуме, дак.",хто,yes,1.0,4084292.5
688,378055,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-373194-377662.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-373194-377662.wav,"Единственный, больше #никто# не закладает (? ), он всю дорогу. Ему все по лампочке.",никто,no,0.0,375428.0
689,391132,мгб1949,1949,20140628d-mgb,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4453606-4457607.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140628d-mgb-4453606-4457607.wav,"Раньше вот, идет как бригадир... Знаешь, вот, #кто# бригадир вот?",,нрзб,,4455606.5
690,327574,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2299760-2303039.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2299760-2303039.wav,"Ак того ч = почто - то Бара = Ак Бараном, говорю, #кто# .",кто,,0.0,2301399.5
691,327624,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2314550-2323926.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2314550-2323926.wav,"А Борман #кто# ? А Борман тут, который около моста живет тот. Один он с = он с моим, с Сашкой ровесник, дак это сколько ему?",кто,,0.0,2319238.0
692,327971,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2430071-2431699.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2430071-2431699.wav,А Валя - то #кто# ?,кто,,1.0,2430885.0
693,328897,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2746570-2750355.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2746570-2750355.wav,"Он доносы всё писал. Да #кто# вот придёт к нему, он такой и грамотный был, вот.",кто,,1.0,2748462.5
694,329824,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-3052559-3054000.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-3052559-3054000.wav,Ак а #кто# вас ждет - то?,кто,,1.0,3053279.5
695,393768,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-166805-177734.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-166805-177734.wav,"Эй, чего, друг мой? Это #кто# тут? Чего такое? Сейчас приду, Женя, сейчас приду я. Да это бабушкин отрок дак.",кто,,1.0,172269.5
696,394129,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-312130-319742.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-312130-319742.wav," #Никто# нас не возил, никто не это. Вставали в шесть часов и пешк = пешком и пешкаря.",Никто,,1.0,315936.0
697,394134,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-312130-319742.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-312130-319742.wav,"Никто нас не возил, #никто# не это. Вставали в шесть часов и пешк = пешком и пешкаря.",никто,,1.0,315936.0
698,394227,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-348732-352991.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-348732-352991.wav,"Менялись, а #никто# не возил, возить - то стали уж, ууу...",никто,,1.0,350861.5
699,394308,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-376817-380823.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-376817-380823.wav,"Это уж наших возили, а нас - то #никто# не возил.",никто,,1.0,378820.0
700,395020,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-683765-688855.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-683765-688855.wav,"Не <? > тебя, да #никто# , никому ты - то не надо кроме меня.",никто,,1.0,686310.0
701,395031,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-688855-690984.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-688855-690984.wav, #Никто# у тебя это не возьмёт.,Никто,,1.0,689919.5
702,494549,гвп1949,1949,20140625b-gvp-2,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-173817-180332.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-173817-180332.wav,"Там закладни были, дак, там дом был, она говорила, что тоже #кто# - то жил, а я не знаю, кто уж теперь жил.",кто,,1.0,177074.5
703,494559,гвп1949,1949,20140625b-gvp-2,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-173817-180332.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-173817-180332.wav,"Там закладни были, дак, там дом был, она говорила, что тоже кто - то жил, а я не знаю, #кто# уж теперь жил.",кто,,1.0,177074.5
704,494568,гвп1949,1949,20140625b-gvp-2,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-180773-183283.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-180773-183283.wav,За речкой - то #кто# жил? Ведь тоже кто - то жил?,кто,,1.0,182028.0
705,494573,гвп1949,1949,20140625b-gvp-2,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-180773-183283.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-2-180773-183283.wav,За речкой - то кто жил? Ведь тоже #кто# - то жил?,кто,,1.0,182028.0
706,299749,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-112230-114870.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-112230-114870.wav," #Никто# там теперь не живёт, никого нет.",Никто,-,0.0,113550.0
707,301137,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-656390-661643.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-656390-661643.wav,"Короче говоря, истории - то #кто# не знает, дак тот на свой манер пере = переиначил.",кто,-,0.0,659016.5
708,302833,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1367471-1369030.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1367471-1369030.wav,"Знаю, #кто# такой Николай.",кто,-,0.0,1368250.5
709,303226,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1513178-1516526.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1513178-1516526.wav,"А, на телятах, кт = здесь, у нас, на ферме, #кто# , Надежда?",кто,-,0.0,1514852.0
710,303475,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1636419-1640315.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1636419-1640315.wav,"Нет. Потому что вот #кто# - то там запил, допустим.",кто,-,0.0,1638367.0
711,303534,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1673292-1675201.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1673292-1675201.wav, #Кто# хочет - тот находит.,Кто,-,0.0,1674246.5
712,303562,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1675370-1682927.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1675370-1682927.wav,"Не здесь, не =, допустим, не в этой деревне, ездят в районе, вахтовым методом, всяко, #кто# хочет - тот находит.",кто,+,1.0,1679148.5
713,303596,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1693681-1696083.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1693681-1696083.wav," #Кто# е = кто есть, дак он работает.",Кто,0,,1694882.0
714,303599,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1693681-1696083.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1693681-1696083.wav,"Кто е = #кто# есть, дак он работает.",кто,-,0.0,1694882.0
715,303957,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1826739-1832280.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1826739-1832280.wav,"Вот, в совхозе - то и не стало, #никто# не надо. Вот сейчас только два трактора вот ходят белоруса обслуживают ферму.",никто,++,1.0,1829509.5
716,304078,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1872345-1875383.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-1872345-1875383.wav,"Нет, #кто# хочет, конечно, найти работу, тот находит.",кто,+,1.0,1873864.0
717,306392,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-2777366-2781417.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-2777366-2781417.wav," #Кто# как, к = кто как воспримет, тот та = так и напишет.",Кто,-,0.0,2779391.5
718,306397,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-2777366-2781417.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-2777366-2781417.wav,"Кто как, к = #кто# как воспримет, тот та = так и напишет.",кто,-,0.0,2779391.5
719,306624,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-2927879-2933305.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-2927879-2933305.wav,"Дак надо - то ухаживать. #Никто# не живёт, дак ведь оно всё рушится, вон уже, вон...",Никто,-,0.0,2930592.0
720,306785,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-3019457-3022257.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-3019457-3022257.wav,"Да может и е =... Я не знаю, у нас #кто# ...",кто,+,1.0,3020857.0
721,306849,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-3040717-3043459.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-3040717-3043459.wav,"Ну а тут, #кто# там, уж и разрушились.",кто,++,1.0,3042088.0
722,307252,гвп1949,1949,20150710c-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-3212206-3216535.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150710c-gvp-1-3212206-3216535.wav,"А, ну там, дак там старый дом стоит, наверно дак, там #никто# не живёт.",никто,++,1.0,3214370.5
723,538288,гвп1949,1949,20140625b-gvp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-2118769-2124618.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140625b-gvp-1-2118769-2124618.wav,У кого спросить? #Кто# - то знает?,Кто,,1.0,2121693.5
724,590514,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-742972-746044.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-742972-746044.wav, #Кто# вчера - то был - то: ты или нет? Или ты не был вчера?,Кто,,1.0,744508.0
725,595898,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2598866-2601951.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2598866-2601951.wav, #Кто# пропи = пронюхает твой блокнот дак.,Кто,,1.0,2600408.5
726,596609,мгб1949,1949,20140703b-mgb-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2854613-2855839.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703b-mgb-2-2854613-2855839.wav, #Кто# хорошо учился.,Кто,,1.0,2855226.0
727,257863,еве1950,1950,20130629a-eve,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-1159836-1167697.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-1159836-1167697.wav,"Ведь #кто# охотник, так тот припасает для охоты, а он рыба = рыбак, дак рыбачит дак.",хто,yes,1.0,1163766.5
728,257904,еве1950,1950,20130629a-eve,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-1167962-1172199.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-1167962-1172199.wav,"Он - то просил ружьё, да я не даю, боюсь, всё пью =, думаю, пьют, да #кто# знает, что сделается.",хто,yes,1.0,1170080.5
729,259774,еве1950,1950,20130629a-eve,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-1903903-1905671.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-1903903-1905671.wav,Не знаю ласка ли #кто# ли повадился.,хто,yes,1.0,1904787.0
730,260142,еве1950,1950,20130629a-eve,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-2037124-2045708.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-2037124-2045708.wav,"Ой, эко ведь эдак, сидит дедко - то у меня вечерами, дак ведь и накушается, только и гляжу, чтобы #никто# = никого не пускали, < у меня > пьяницы не ходят, не пьют.",нихто,yes,1.0,2041416.0
731,256646,еве1950,1950,20130629a-eve,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-741321-744243.wav,http://www.parasolcorpus.org/Pushkino/OUT/20130629a-eve-741321-744243.wav,Дак почто пьете в экой - то жар - то #кто# вас видит - то,,no?,,742782.0
732,4451,пнп1950,1950,20160625e-pnp,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-288431-295894.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-288431-295894.wav,"А туда уже, как говорят, #кто# женился, там дак жили да...",кто,+,1.0,292162.5
733,5304,пнп1950,1950,20160625e-pnp,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-657230-664020.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-657230-664020.wav,"Да_ здесь по отчеству #никто# не = ну, называют иногда, в основном - то, но мало.",никто,+,1.0,660625.0
734,5931,пнп1950,1950,20160625e-pnp,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-909823-919252.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-909823-919252.wav,"А уже среднее образование да все дак, #кто# или в Строевском, ну, кто, а я дак среднее образование закончил в Архангельске в самом, в Бакарице.",кто,-,0.0,914537.5
735,5938,пнп1950,1950,20160625e-pnp,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-909823-919252.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-909823-919252.wav,"А уже среднее образование да все дак, кто или в Строевском, ну, #кто# , а я дак среднее образование закончил в Архангельске в самом, в Бакарице.",кто,-,0.0,914537.5
736,6684,пнп1950,1950,20160625e-pnp,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-1211870-1219172.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-1211870-1219172.wav,"Так а у вас, это, так и вчера студенты тут две девушки - то или #кто# ?",кто,-,0.0,1215521.0
737,7196,пнп1950,1950,20160625e-pnp,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-1471387-1472721.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-1471387-1472721.wav,А #кто# помогает?,кто,-,0.0,1472054.0
738,8215,пнп1950,1950,20160625e-pnp,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-1892416-1898302.wav,http://www.parasolcorpus.org/Pushkino/OUT/20160625e-pnp-1892416-1898302.wav,"Да вон, одному - то лучше, на фиг, так #никто# не беспокоит и не...",никто,+,1.0,1895359.0
739,34360,гбс1951,1951,20140624b-egp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-377777-388947.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-377777-388947.wav,"Или #кто# - то, например, враждует, чье - то хозяйство, допустим, вот в этом доме живет, вот этот получше живет, зависть какая - то, и он решит вот так сделать, если он обладает такой силой якобы.",кто,no,0.0,383362.0
740,34578,гбс1951,1951,20140624b-egp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-424787-430136.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-424787-430136.wav,"И в то же время люди ее ищут - ищут - ищут, ее никак не могут найти #никто# , ее никто не видит.",никто,no,0.0,427461.5
741,34581,гбс1951,1951,20140624b-egp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-424787-430136.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-424787-430136.wav,"И в то же время люди ее ищут - ищут - ищут, ее никак не могут найти никто, ее #никто# не видит.",никто,no,0.0,427461.5
742,42787,гбс1951,1951,20140624b-egp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-3735430-3738590.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-3735430-3738590.wav," #Никто# там не женился, никто ничего, корни не завел?",никто,no,0.0,3737010.0
743,42792,гбс1951,1951,20140624b-egp-1,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-3735430-3738590.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624b-egp-1-3735430-3738590.wav,"Никто там не женился, #никто# ничего, корни не завел?",никто,no,0.0,3737010.0
744,110347,иип1951,1951,20140624a-iip,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-217842-222164.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-217842-222164.wav," #Кто# как сумеет < туда попасть >, прибежать туда.",кто,no,0.0,220003.0
745,111370,иип1951,1951,20140624a-iip,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-725708-730909.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-725708-730909.wav," #Кто# приходит дак, вот.. ты тогда... <? > ты туда прийдешь, кричишь.",кто,no,0.0,728308.5
746,111455,иип1951,1951,20140624a-iip,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-752357-756539.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-752357-756539.wav,"Услышат - то он в деревне, придут ему скажут что там #кто# - то...кричит.",кто,no,0.0,754448.0
747,114567,иип1951,1951,20140624a-iip,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2141879-2149797.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2141879-2149797.wav,"Крестил детей, всех там #кто# хочет помолиться там их, вот на кладбище, но не прямо на кладбище.",хто,yes,1.0,2145838.0
748,115102,иип1951,1951,20140624a-iip,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2446036-2454553.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2446036-2454553.wav,"Ну раньше так вот заведено, < #никто# не едят >, садятся, покрестятся и за стол садились.",никто,no,0.0,2450294.5
749,116132,иип1951,1951,20140624a-iip,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2990082-2992990.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-2990082-2992990.wav, #Никто# не пас.,нихто,yes,1.0,2991536.0
750,116854,иип1951,1951,20140624a-iip,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3270321-3280708.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140624a-iip-3270321-3280708.wav,"Да, на к = ну влёгкую, у них, у цыганов, перина, подушка, цыганы от каталки, по хую, #никто# не мёрз.",,yes?,1.0,3275514.5
751,67183,мяп1951,1951,20140703a-ppp-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703a-ppp-2-402576-408279.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703a-ppp-2-402576-408279.wav,"Деревня пустует, #никто# не хочет в деревне, молодежь... Негде работать.",никто,,1.0,405427.5
752,68297,мяп1951,1951,20140703a-ppp-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703a-ppp-2-847148-851412.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703a-ppp-2-847148-851412.wav,"Я не знаю, #кто# были тут кузнецом, вот тут кузница у нас была.",кто,,1.0,849280.0
753,73594,мяп1951,1951,20140703a-ppp-2,http://www.parasolcorpus.org/Pushkino/OUT/20140703a-ppp-2-2843876-2848671.wav,http://www.parasolcorpus.org/Pushkino/OUT/20140703a-ppp-2-2843876-2848671.wav,"Ну, #кто# за = женился, дак в эту деревню ушли. Кто не женился, так в той деревне живут.",кто,,1.0,2846273.5
754,368904,иип1951,1951,20150713d-iip,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-600347-604970.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-600347-604970.wav,"Нет, мало #кто# ставил, в магазине водку брали.",кто,,1.0,602658.5
755,368933,иип1951,1951,20150713d-iip,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-624253-625182.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-624253-625182.wav, #Никто# .,Никто,,1.0,624717.5
756,369195,иип1951,1951,20150713d-iip,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-838421-850374.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-838421-850374.wav,"Профессию... #кто# школу, это, кончил, дак в школе было профессию можно было приобрести, в десятом классе, например.",кто,,1.0,844397.5
757,369218,иип1951,1951,20150713d-iip,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-851178-858981.wav,http://www.parasolcorpus.org/Pushkino/OUT/20150713d-iip-851178-858981.wav,"А #кто# восемь классов, да тот в училище успел до восемнадцати - то лет года два так поучиться.",кто,,1.0,855079.5
